"Date","測站","測項","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","WeekDay","Month","meansValue"
2018-06-29,"大同","PM2.5",18,14,18,19,20,15,16,14,15,14,17,24,20,21,22,25,22,21,20,28,18,19,9,13,"Friday","June",18.42
2018-06-30,"大同","PM2.5",12,15,8,13,10,13,14,15,22,22,24,26,29,31,20,14,13,23,31,30,24,19,14,8,"Saturday","June",18.75
2018-07-01,"大同","PM2.5",7,14,20,16,8,9,11,11,15,14,17,14,12,12,6,15,16,23,20,19,20,20,24,23,"Sunday","July",15.25
2018-07-02,"大同","PM2.5",19,12,9,6,10,9,9,6,10,13,19,20,21,21,15,16,17,20,17,19,16,17,15,11,"Monday","July",14.46
2018-07-03,"大同","PM2.5",12,8,6,5,7,9,6,6,13,16,17,17,15,12,14,25,15,17,9,18,13,16,10,8,"Tuesday","July",12.25
2018-07-04,"大同","PM2.5",11,11,12,8,8,7,8,6,11,13,13,14,12,13,12,10,8,7,6,7,8,11,15,14,"Wednesday","July",10.21
2018-07-05,"大同","PM2.5",8,8,5,8,6,9,12,9,8,8,9,15,11,12,13,17,15,12,17,12,12,9,14,12,"Thursday","July",10.88
2018-07-06,"大同","PM2.5",6,6,6,6,7,9,13,11,9,11,12,15,11,11,15,19,15,13,15,17,14,8,6,9,"Friday","July",11
2018-07-07,"大同","PM2.5",12,14,12,9,4,9,7,13,12,20,18,17,13,17,19,21,15,9,4,5,6,8,10,9,"Saturday","July",11.79
2018-07-08,"大同","PM2.5",9,6,11,11,10,6,10,9,12,11,14,12,9,12,18,21,14,9,8,16,17,19,12,9,"Sunday","July",11.88
2018-07-09,"大同","PM2.5",3,8,6,6,4,2,6,7,9,9,12,18,14,7,8,12,12,14,14,17,15,11,9,5,"Monday","July",9.5
2018-07-10,"大同","PM2.5",4,7,3,6,1,9,12,12,12,8,17,14,19,671,20,13,15,16,16,10,5,1,1,1,"Tuesday","July",37.21
2018-07-11,"大同","PM2.5",1,4,9,6,9,4,13,10,9,6,17,23,19,6,11,15,16,17,17,17,20,21,13,14,"Wednesday","July",12.38
2018-07-12,"大同","PM2.5",16,17,10,12,16,17,12,11,9,12,9,12,5,10,9,10,2,8,8,15,8,7,6,2,"Thursday","July",10.12
2018-07-13,"大同","PM2.5",6,6,11,9,6,7,8,9,5,4,6,6,12,7,13,10,16,12,12,9,6,6,2,11,"Friday","July",8.29
2018-07-14,"大同","PM2.5",6,9,7,6,6,5,8,8,10,16,13,10,6,9,5,6,6,12,8,12,17,15,14,11,"Saturday","July",9.38
2018-07-15,"大同","PM2.5",12,11,12,14,12,4,5,6,12,9,9,11,9,9,2,2,5,7,6,5,6,8,7,11,"Sunday","July",8.08
2018-07-16,"大同","PM2.5",12,12,6,8,5,8,5,8,3,4,4,8,11,12,12,12,12,14,17,15,12,6,3,6,"Monday","July",8.96
2018-07-17,"大同","PM2.5",4,8,2,6,4,6,9,12,13,9,8,5,10,4,7,9,12,7,4,3,5,2,3,5,"Tuesday","July",6.54
2018-07-18,"大同","PM2.5",4,6,4,5,1,3,5,6,9,15,15,11,12,16,18,10,8,6,11,7,9,10,11,6,"Wednesday","July",8.67
2018-07-19,"大同","PM2.5",4,1,1,2,4,6,2,6,6,11,7,6,1,6,5,12,10,12,7,6,7,7,6,4,"Thursday","July",5.79
2018-07-20,"大同","PM2.5",3,4,4,5,3,4,3,3,6,7,12,10,7,1,4,3,9,6,12,12,15,15,15,17,"Friday","July",7.5
2018-07-21,"大同","PM2.5",18,20,23,22,21,21,24,21,16,15,16,14,8,8,6,8,6,15,17,15,12,6,11,6,"Saturday","July",14.54
2018-07-22,"大同","PM2.5",6,5,5,1,4,4,8,7,12,13,12,12,12,11,12,14,22,21,18,18,20,21,12,14,"Sunday","July",11.83
2018-07-23,"大同","PM2.5",12,18,14,20,11,16,16,23,21,23,22,20,18,22,32,40,41,34,25,21,21,20,17,16,"Monday","July",21.79
2018-07-24,"大同","PM2.5",21,17,17,12,15,12,12,12,17,17,29,26,27,21,25,21,21,23,30,31,26,22,15,16,"Tuesday","July",20.21
2018-07-25,"大同","PM2.5",13,17,9,7,4,12,12,15,15,19,22,24,23,656,45,30,24,13,16,17,18,17,17,17,"Wednesday","July",44.25
2018-07-26,"大同","PM2.5",12,12,8,15,9,12,6,12,15,26,27,22,22,12,6,17,17,17,13,19,20,23,19,17,"Thursday","July",15.75
2018-07-27,"大同","PM2.5",18,17,17,22,18,16,13,23,29,21,16,18,20,18,13,14,18,20,17,17,16,17,19,24,"Friday","July",18.38
2018-07-28,"大同","PM2.5",20,20,21,28,25,23,21,18,17,19,21,21,23,18,17,15,17,17,14,17,23,21,24,25,"Saturday","July",20.21
2018-07-29,"大同","PM2.5",27,21,17,15,13,14,17,20,22,23,20,18,21,16,14,8,16,13,16,17,17,21,20,23,"Sunday","July",17.88
2018-07-30,"大同","PM2.5",16,16,15,17,12,11,11,13,17,23,28,29,30,27,22,17,20,23,24,23,23,21,15,6,"Monday","July",19.12
2018-07-31,"大同","PM2.5",10,13,23,21,19,15,12,19,16,23,17,18,18,4,13,624,13,20,18,18,23,22,23,17,"Tuesday","July",42.46
2018-08-01,"大同","PM2.5",14,17,23,23,24,22,26,23,21,20,24,26,27,27,17,17,25,23,20,23,21,22,19,19,"Wednesday","August",21.79
2018-08-02,"大同","PM2.5",24,20,21,14,21,13,14,17,19,18,20,20,25,14,13,8,16,16,16,15,17,20,12,15,"Thursday","August",17
2018-08-03,"大同","PM2.5",12,17,15,17,16,9,4,9,13,13,16,17,28,16,22,13,17,10,12,17,15,15,12,12,"Friday","August",14.46
2018-08-04,"大同","PM2.5",10,8,12,17,14,14,6,12,12,13,17,17,21,20,16,15,14,15,17,13,17,25,22,19,"Saturday","August",15.25
2018-08-05,"大同","PM2.5",10,15,17,12,12,11,12,14,15,22,21,20,18,20,17,15,9,10,9,15,17,17,14,12,"Sunday","August",14.75
2018-08-06,"大同","PM2.5",9,12,12,15,12,10,14,12,21,20,31,26,26,641,16,14,16,17,18,14,10,12,12,11,"Monday","August",41.71
2018-08-07,"大同","PM2.5",6,9,14,16,14,12,9,11,10,14,16,25,23,1,6,6,12,9,12,8,11,13,14,8,"Tuesday","August",11.62
2018-08-08,"大同","PM2.5",6,9,13,12,11,7,11,17,19,18,16,10,12,12,17,12,13,12,17,13,17,17,14,10,"Wednesday","August",13.12
2018-08-09,"大同","PM2.5",6,13,15,12,12,13,17,12,15,19,30,31,36,29,31,22,25,19,23,16,13,11,12,15,"Thursday","August",18.62
2018-08-10,"大同","PM2.5",16,13,10,12,15,13,13,17,23,26,31,32,35,27,26,23,25,25,26,24,21,18,18,21,"Friday","August",21.25
2018-08-11,"大同","PM2.5",19,20,20,21,22,23,29,26,27,31,31,36,23,17,11,14,28,35,34,30,27,29,26,20,"Saturday","August",24.96
2018-08-12,"大同","PM2.5",16,24,23,27,17,16,13,18,21,25,19,22,17,21,18,21,22,29,28,29,24,22,25,21,"Sunday","August",21.58
2018-08-13,"大同","PM2.5",29,18,15,10,12,12,12,13,23,23,30,27,27,13,10,6,10,12,11,10,12,11,17,16,"Monday","August",15.79
2018-08-14,"大同","PM2.5",15,7,1,2,7,7,9,9,11,13,6,7,6,9,5,11,10,14,12,9,12,5,8,6,"Tuesday","August",8.38
2018-08-15,"大同","PM2.5",10,6,1,1,5,8,8,7,2,10,8,13,11,11,10,8,14,17,16,18,17,21,14,16,"Wednesday","August",10.5
2018-08-16,"大同","PM2.5",17,15,12,6,11,11,13,13,16,14,12,13,16,17,18,18,22,24,27,21,15,17,20,23,"Thursday","August",16.29
2018-08-17,"大同","PM2.5",18,12,6,3,10,7,12,10,13,10,13,10,17,12,21,12,14,11,12,11,12,12,12,13,"Friday","August",11.79
2018-08-18,"大同","PM2.5",13,12,11,6,8,2,6,4,5,9,12,18,23,22,23,17,19,15,13,13,22,22,21,10,"Saturday","August",13.58
2018-08-19,"大同","PM2.5",11,5,3,1,4,7,9,6,11,7,13,9,15,17,18,20,20,17,17,12,17,13,13,8,"Sunday","August",11.38
2018-08-20,"大同","PM2.5",9,7,9,6,7,4,6,2,8,6,12,14,20,18,9,12,10,11,10,15,16,11,7,7,"Monday","August",9.83
2018-08-21,"大同","PM2.5",7,10,12,12,8,5,10,10,18,15,23,20,22,17,12,7,12,17,16,7,10,10,20,23,"Tuesday","August",13.46
2018-08-22,"大同","PM2.5",22,17,12,14,10,8,12,15,17,14,21,20,18,7,7,5,8,9,17,12,7,1,5,5,"Wednesday","August",11.79
2018-08-23,"大同","PM2.5",2,3,6,5,3,1,6,3,3,5,6,8,6,638,5,6,5,7,10,10,9,8,7,6,"Thursday","August",32
2018-08-24,"大同","PM2.5",6,3,6,5,6,3,2,5,11,14,12,14,9,14,9,17,15,17,17,13,12,10,9,6,"Friday","August",9.79
2018-08-25,"大同","PM2.5",5,9,11,9,9,6,4,3,9,11,16,16,16,12,14,17,19,20,28,25,15,11,12,15,"Saturday","August",13
2018-08-26,"大同","PM2.5",12,9,6,9,7,9,9,12,8,5,4,7,10,10,12,12,18,18,23,18,16,17,18,17,"Sunday","August",11.92
2018-08-27,"大同","PM2.5",12,9,6,3,5,8,12,13,14,17,15,15,9,13,10,11,4,11,12,16,15,15,13,8,"Monday","August",11.08
2018-08-28,"大同","PM2.5",5,1,3,2,2,4,3,12,6,9,6,10,10,4,6,4,12,12,15,13,12,12,8,6,"Tuesday","August",7.38
2018-08-29,"大同","PM2.5",9,6,10,6,6,7,4,8,10,15,17,13,12,13,13,22,14,18,12,17,15,14,13,7,"Wednesday","August",11.71
2018-08-30,"大同","PM2.5",9,8,8,3,1,3,1,4,4,7,14,16,20,603,14,16,17,15,17,6,12,8,8,7,"Thursday","August",34.21
2018-08-31,"大同","PM2.5",6,6,2,1,6,1,7,8,9,10,8,19,17,12,9,15,22,18,13,12,15,16,12,10,"Friday","August",10.58
2018-09-01,"大同","PM2.5",4,2,1,5,3,8,7,9,12,15,19,29,29,35,29,28,25,27,23,23,13,23,23,24,"Saturday","September",17.33
2018-09-02,"大同","PM2.5",17,10,11,6,5,4,8,11,18,16,22,17,18,21,18,18,13,12,13,14,14,9,6,10,"Sunday","September",12.96
2018-09-03,"大同","PM2.5",10,9,6,8,10,11,12,9,13,16,19,22,15,9,3,8,16,13,18,17,20,13,13,14,"Monday","September",12.67
2018-09-04,"大同","PM2.5",13,12,15,16,12,10,7,10,9,12,17,13,19,14,18,19,28,29,29,22,29,20,13,9,"Tuesday","September",16.46
2018-09-05,"大同","PM2.5",11,16,8,8,6,10,6,11,11,13,21,25,28,654,45,29,30,24,31,29,35,23,23,12,"Wednesday","September",46.21
2018-09-06,"大同","PM2.5",23,22,21,20,22,18,15,15,22,26,29,28,27,13,18,23,24,16,28,31,30,23,22,22,"Thursday","September",22.42
2018-09-07,"大同","PM2.5",20,15,17,23,23,23,12,23,36,44,37,30,29,26,23,19,26,22,28,23,23,24,20,22,"Friday","September",24.5
2018-09-08,"大同","PM2.5",16,17,17,12,17,11,16,9,6,10,17,24,23,15,13,14,14,16,15,13,12,5,11,6,"Saturday","September",13.71
2018-09-09,"大同","PM2.5",7,1,1,1,2,7,10,7,2,6,5,5,11,9,12,2,9,12,12,9,6,7,6,6,"Sunday","September",6.46
2018-09-10,"大同","PM2.5",9,10,6,7,5,5,6,9,12,7,8,10,7,6,6,8,6,11,7,9,1,6,6,7,"Monday","September",7.25
2018-09-11,"大同","PM2.5",1,1,4,5,5,6,10,12,16,12,11,2,7,10,17,15,11,10,15,13,12,11,10,10,"Tuesday","September",9.42
2018-09-12,"大同","PM2.5",5,8,3,6,6,10,8,10,12,22,31,33,30,20,25,18,21,17,17,14,14,10,9,6,"Wednesday","September",14.79
2018-09-13,"大同","PM2.5",10,8,12,10,12,10,9,14,17,22,14,5,4,4,9,11,12,11,6,8,8,13,9,6,"Thursday","September",10.17
2018-09-14,"大同","PM2.5",1,5,2,4,5,12,9,8,3,4,6,4,6,6,10,10,6,8,10,12,13,10,8,5,"Friday","September",6.96
2018-09-15,"大同","PM2.5",8,9,13,12,10,4,7,9,6,5,6,15,10,10,6,11,10,14,11,11,6,7,6,6,"Saturday","September",8.83
2018-09-16,"大同","PM2.5",4,9,5,11,10,13,6,6,8,11,12,9,14,11,8,3,6,17,15,15,10,11,11,7,"Sunday","September",9.67
2018-09-17,"大同","PM2.5",12,10,8,4,6,10,11,13,18,21,17,20,12,19,15,22,25,29,30,23,14,13,12,17,"Monday","September",15.88
2018-09-18,"大同","PM2.5",12,9,12,23,32,26,17,17,21,25,27,30,23,14,5,10,12,14,13,13,11,9,6,11,"Tuesday","September",16.33
2018-09-19,"大同","PM2.5",12,13,8,7,7,12,12,14,14,15,12,11,8,6,663,3,8,11,12,11,12,16,13,11,"Wednesday","September",37.96
2018-09-20,"大同","PM2.5",6,9,7,6,4,3,8,12,13,17,21,32,40,44,40,34,30,35,39,42,41,30,19,13,"Thursday","September",22.71
2018-09-21,"大同","PM2.5",16,17,18,13,14,23,28,37,27,28,34,37,34,30,33,40,40,35,34,27,29,23,18,11,"Friday","September",26.92
2018-09-22,"大同","PM2.5",8,7,19,23,31,21,16,17,16,20,19,25,23,24,18,21,22,24,23,25,30,29,18,9,"Saturday","September",20.33
2018-09-23,"大同","PM2.5",9,8,6,1,8,9,17,10,8,3,6,17,14,22,10,18,12,17,21,18,21,12,17,16,"Sunday","September",12.5
2018-09-24,"大同","PM2.5",17,14,9,5,1,6,6,6,6,5,6,5,7,9,9,10,11,7,8,4,12,10,14,7,"Monday","September",8.08
2018-09-25,"大同","PM2.5",6,10,10,11,6,8,11,14,15,20,19,17,16,12,12,12,13,14,7,9,11,14,14,16,"Tuesday","September",12.38
2018-09-26,"大同","PM2.5",16,14,12,11,12,11,15,12,18,17,27,23,20,18,17,16,15,17,22,18,18,14,14,11,"Wednesday","September",16.17
2018-09-27,"大同","PM2.5",13,6,14,12,16,12,8,13,13,17,12,11,9,7,8,13,13,15,10,16,12,15,7,13,"Thursday","September",11.88
2018-09-28,"大同","PM2.5",17,15,15,12,17,8,6,6,17,20,19,13,12,8,9,13,17,16,7,6,12,13,15,15,"Friday","September",12.83
2018-09-29,"大同","PM2.5",20,19,10,1,3,7,12,6,12,10,17,17,23,21,17,13,13,21,24,28,16,17,12,17,"Saturday","September",14.83
2018-09-30,"大同","PM2.5",15,17,20,18,15,17,15,17,17,23,23,17,15,17,17,22,23,23,23,20,23,18,21,22,"Sunday","September",19.08
2018-10-01,"大同","PM2.5",22,23,22,23,19,17,16,17,20,18,16,14,22,26,27,24,24,29,33,35,36,35,31,26,"Monday","October",23.96
2018-10-02,"大同","PM2.5",20,18,18,21,17,16,12,15,14,12,10,12,14,12,12,15,13,9,6,8,13,12,16,13,"Tuesday","October",13.67
2018-10-03,"大同","PM2.5",14,14,6,2,3,6,9,12,12,20,14,12,1,7,10,17,16,12,9,8,12,16,11,10,"Wednesday","October",10.54
2018-10-04,"大同","PM2.5",6,4,8,7,12,11,8,6,8,12,15,10,14,11,13,10,12,12,16,13,12,9,10,12,"Thursday","October",10.46
2018-10-05,"大同","PM2.5",9,10,11,14,17,18,24,23,22,13,21,18,25,646,15,14,12,22,24,23,17,17,13,16,"Friday","October",43.5
2018-10-06,"大同","PM2.5",13,12,18,15,17,10,17,20,21,15,15,13,13,18,17,23,17,22,19,20,17,17,17,14,"Saturday","October",16.67
2018-10-07,"大同","PM2.5",14,9,12,10,12,8,12,12,17,21,18,20,17,14,15,15,17,10,14,16,14,17,19,23,"Sunday","October",14.83
2018-10-08,"大同","PM2.5",13,7,10,8,10,10,17,20,18,16,15,12,8,4,6,5,6,10,16,17,18,16,16,12,"Monday","October",12.08
2018-10-09,"大同","PM2.5",15,13,14,12,10,9,10,11,14,14,13,16,14,17,14,16,16,16,14,17,18,17,16,11,"Tuesday","October",14.04
2018-10-10,"大同","PM2.5",9,5,3,5,4,12,9,17,12,16,16,17,22,16,21,20,26,23,18,16,18,23,24,20,"Wednesday","October",15.5
2018-10-11,"大同","PM2.5",22,22,17,21,23,20,11,10,14,11,5,3,6,7,6,6,4,6,12,21,18,10,7,7,"Thursday","October",12.04
2018-10-12,"大同","PM2.5",13,8,9,6,10,6,6,5,7,7,14,14,16,16,11,8,11,12,14,14,15,15,9,5,"Friday","October",10.46
2018-10-13,"大同","PM2.5",5,7,8,9,6,9,6,14,15,17,11,6,8,7,13,12,11,10,7,8,3,7,8,12,"Saturday","October",9.12
2018-10-14,"大同","PM2.5",9,9,5,4,6,7,9,10,11,11,9,6,6,7,8,6,6,6,9,6,12,6,6,2,"Sunday","October",7.33
2018-10-15,"大同","PM2.5",9,11,11,7,5,1,1,1,4,1,3,5,7,646,646,24,11,8,5,9,11,13,8,12,"Monday","October",60.79
2018-10-16,"大同","PM2.5",9,16,12,10,7,8,8,10,12,14,12,12,9,6,6,12,12,14,12,15,12,9,13,8,"Tuesday","October",10.75
2018-10-17,"大同","PM2.5",14,6,5,2,1,3,1,7,9,12,11,16,19,21,19,14,16,12,12,12,13,13,9,9,"Wednesday","October",10.67
2018-10-18,"大同","PM2.5",10,9,12,17,17,23,23,30,31,32,32,25,21,19,17,17,15,23,24,29,20,13,10,16,"Thursday","October",20.21
2018-10-19,"大同","PM2.5",21,23,17,20,17,23,16,19,16,22,13,16,17,23,21,15,14,12,16,10,12,9,12,12,"Friday","October",16.5
2018-10-20,"大同","PM2.5",12,10,12,13,15,7,9,12,20,18,17,8,8,6,12,12,12,12,12,12,11,6,10,9,"Saturday","October",11.46
2018-10-21,"大同","PM2.5",14,7,9,7,10,5,8,5,13,12,20,11,8,4,11,12,15,11,9,8,6,3,3,9,"Sunday","October",9.17
2018-10-22,"大同","PM2.5",10,6,4,6,4,5,2,8,10,17,17,18,21,29,24,22,9,13,17,18,17,17,21,17,"Monday","October",13.83
2018-10-23,"大同","PM2.5",10,8,10,12,12,12,17,18,25,23,24,19,17,17,12,15,19,27,26,26,22,17,12,11,"Tuesday","October",17.12
2018-10-24,"大同","PM2.5",13,12,12,11,17,12,7,6,10,13,15,10,10,6,10,16,12,14,9,13,16,16,14,10,"Wednesday","October",11.83
2018-10-25,"大同","PM2.5",11,7,12,9,10,11,12,17,13,13,11,11,11,12,14,18,17,16,12,16,17,20,21,17,"Thursday","October",13.67
2018-10-26,"大同","PM2.5",18,15,13,11,6,13,12,16,15,20,32,32,33,29,24,28,21,23,23,23,25,24,27,17,"Friday","October",20.83
2018-10-27,"大同","PM2.5",15,10,25,26,29,29,36,38,37,34,29,21,14,17,20,22,18,14,7,12,11,10,8,12,"Saturday","October",20.58
2018-10-28,"大同","PM2.5",20,14,15,12,16,11,9,7,12,12,17,12,14,6,10,12,12,22,21,26,21,21,20,27,"Sunday","October",15.38
2018-10-29,"大同","PM2.5",24,19,17,19,25,17,14,13,14,15,16,12,14,12,14,9,10,10,10,12,12,18,10,13,"Monday","October",14.54
2018-10-30,"大同","PM2.5",12,12,15,7,14,10,17,16,17,19,17,18,15,13,17,17,23,17,18,17,17,14,15,16,"Tuesday","October",15.54
2018-10-31,"大同","PM2.5",18,16,12,12,9,16,16,18,13,9,10,6,8,633,11,12,10,6,8,13,19,15,14,12,"Wednesday","October",38.17
2018-11-01,"大同","PM2.5",17,11,7,6,13,20,22,17,14,13,16,17,15,6,5,11,10,12,12,14,16,12,8,1,"Thursday","November",12.29
2018-11-02,"大同","PM2.5",1,5,7,12,7,6,7,13,13,9,7,12,12,8,7,6,7,10,11,11,6,8,6,7,"Friday","November",8.25
2018-11-03,"大同","PM2.5",6,6,5,7,5,6,6,6,6,9,13,15,16,11,10,6,17,13,18,9,9,6,9,13,"Saturday","November",9.46
2018-11-04,"大同","PM2.5",12,10,10,9,9,6,6,6,6,6,10,11,11,4,9,7,9,8,10,12,10,13,12,8,"Sunday","November",8.92
2018-11-05,"大同","PM2.5",6,5,6,3,4,6,7,6,7,9,8,10,8,11,9,11,11,12,12,12,8,9,6,9,"Monday","November",8.12
2018-11-06,"大同","PM2.5",10,11,11,9,10,6,5,15,20,20,13,9,10,6,549,9,5,12,10,12,5,3,3,3,"Tuesday","November",31.92
2018-11-07,"大同","PM2.5",1,5,6,6,1,5,12,15,12,10,12,16,17,18,23,26,31,34,31,26,18,15,17,14,"Wednesday","November",15.46
2018-11-08,"大同","PM2.5",16,31,49,57,52,46,51,47,51,48,51,50,48,43,39,36,39,35,42,39,40,36,39,40,"Thursday","November",42.71
2018-11-09,"大同","PM2.5",36,30,30,27,24,19,19,13,12,6,14,8,15,10,11,6,7,16,20,23,14,8,6,8,"Friday","November",15.92
2018-11-10,"大同","PM2.5",9,10,10,7,9,6,14,10,17,17,12,8,1,6,9,12,11,11,11,13,11,6,8,8,"Saturday","November",9.83
2018-11-11,"大同","PM2.5",13,7,12,8,12,4,11,9,15,16,21,24,26,22,23,21,21,16,12,18,25,31,29,21,"Sunday","November",17.38
2018-11-12,"大同","PM2.5",12,15,17,23,19,21,22,29,31,34,29,31,28,28,25,27,23,25,22,21,16,17,12,9,"Monday","November",22.33
2018-11-13,"大同","PM2.5",3,3,4,19,22,23,11,10,6,12,12,13,10,8,15,11,12,6,12,9,9,6,8,11,"Tuesday","November",10.62
2018-11-14,"大同","PM2.5",12,11,12,12,12,10,14,16,18,11,12,7,14,635,21,14,17,17,17,14,8,12,13,17,"Wednesday","November",39.42
2018-11-15,"大同","PM2.5",13,9,9,10,16,12,14,11,17,11,10,6,10,5,6,11,12,11,9,5,1,1,6,12,"Thursday","November",9.46
2018-11-16,"大同","PM2.5",13,10,7,6,4,3,4,11,12,12,17,21,26,16,16,7,17,15,22,16,15,15,12,8,"Friday","November",12.71
2018-11-17,"大同","PM2.5",8,6,8,4,5,1,2,5,8,6,9,7,11,4,9,5,11,6,8,6,3,5,4,9,"Saturday","November",6.25
2018-11-18,"大同","PM2.5",11,7,8,6,6,2,4,7,9,11,12,11,11,15,26,32,29,21,12,13,12,19,17,13,"Sunday","November",13.08
2018-11-19,"大同","PM2.5",12,10,9,4,1,1,2,4,3,6,6,9,5,7,4,14,14,19,8,8,3,10,9,9,"Monday","November",7.38
2018-11-20,"大同","PM2.5",12,12,23,11,14,4,10,9,17,11,11,7,14,8,10,10,13,10,6,13,16,18,12,10,"Tuesday","November",11.71
2018-11-21,"大同","PM2.5",4,6,9,12,11,9,10,8,6,8,15,17,23,17,20,23,26,23,17,17,19,22,17,22,"Wednesday","November",15.04
2018-11-22,"大同","PM2.5",17,13,2,1,1,7,11,11,5,9,12,11,10,7,11,11,11,17,13,13,6,9,6,10,"Thursday","November",9.33
2018-11-23,"大同","PM2.5",9,13,10,8,8,5,11,12,12,17,12,12,6,8,6,8,12,14,16,12,19,12,12,9,"Friday","November",10.96
2018-11-24,"大同","PM2.5",12,8,4,1,2,1,3,8,12,13,6,6,3,6,3,6,7,10,13,9,7,8,9,11,"Saturday","November",7
2018-11-25,"大同","PM2.5",7,8,6,5,6,9,11,14,10,12,6,8,4,2,1,6,7,11,11,14,18,26,25,22,"Sunday","November",10.38
2018-11-26,"大同","PM2.5",10,10,6,10,9,7,4,8,10,17,13,12,6,6,6,12,14,14,12,12,19,17,17,12,"Monday","November",10.96
2018-11-27,"大同","PM2.5",11,8,13,12,11,11,12,14,6,7,7,12,14,12,659,2,3,6,9,11,11,8,10,11,"Tuesday","November",36.67
2018-11-28,"大同","PM2.5",12,10,7,5,5,9,12,16,16,17,12,15,14,19,10,9,12,16,13,17,17,18,21,13,"Wednesday","November",13.12
2018-11-29,"大同","PM2.5",16,12,14,17,13,14,10,12,17,21,19,17,14,15,17,15,17,13,14,18,21,20,23,18,"Thursday","November",16.12
2018-11-30,"大同","PM2.5",22,15,13,16,14,19,12,19,15,15,10,12,18,15,13,3,12,12,23,19,17,11,9,15,"Friday","November",14.54
2018-12-01,"大同","PM2.5",17,15,7,4,1,7,12,12,13,11,19,17,23,21,29,26,30,17,17,12,17,10,7,8,"Saturday","December",14.67
2018-12-03,"大同","PM2.5",27,11,3,6,8,11,7,11,9,15,11,14,14,13,16,23,34,33,32,28,35,29,21,7,"Monday","December",17.42
2018-12-04,"大同","PM2.5",13,16,20,14,10,6,4,6,11,11,13,12,18,16,21,12,12,7,18,21,26,22,21,15,"Tuesday","December",14.38
2018-12-05,"大同","PM2.5",12,14,14,18,14,14,9,13,9,12,7,12,10,11,12,668,9,12,10,16,12,10,8,11,"Wednesday","December",39.04
2018-12-06,"大同","PM2.5",8,15,16,17,12,14,13,14,8,12,9,11,11,12,15,17,18,17,15,8,4,1,3,9,"Thursday","December",11.62
2018-12-07,"大同","PM2.5",11,9,8,5,5,4,7,8,5,4,1,1,2,6,12,13,9,8,3,8,3,6,7,11,"Friday","December",6.5
2018-12-08,"大同","PM2.5",9,6,4,3,6,8,9,6,5,5,1,1,1,2,7,8,6,4,1,5,5,4,4,1,"Saturday","December",4.62
2018-12-09,"大同","PM2.5",2,6,7,12,5,6,7,6,10,2,4,1,3,6,6,8,6,5,3,3,6,4,7,1,"Sunday","December",5.25
2018-12-10,"大同","PM2.5",7,4,4,2,4,6,2,1,4,6,14,17,13,11,654,2,9,6,14,12,14,6,4,4,"Monday","December",34.17
2018-12-11,"大同","PM2.5",8,6,5,5,7,8,8,8,12,12,12,13,12,12,9,9,13,12,11,15,9,6,2,5,"Tuesday","December",9.12
2018-12-12,"大同","PM2.5",9,6,7,6,8,11,7,9,6,7,6,6,14,12,14,9,13,12,14,17,20,21,23,28,"Wednesday","December",11.88
2018-12-13,"大同","PM2.5",29,25,23,19,22,17,17,16,14,13,6,11,18,16,15,10,12,10,11,9,9,6,8,11,"Thursday","December",14.46
2018-12-14,"大同","PM2.5",6,7,4,7,12,8,7,5,10,10,10,8,9,12,9,12,12,14,12,9,13,17,16,16,"Friday","December",10.21
2018-12-15,"大同","PM2.5",10,14,11,16,12,11,10,12,9,9,6,8,4,10,4,10,6,6,3,6,11,11,9,5,"Saturday","December",8.88
2018-12-16,"大同","PM2.5",8,6,9,3,4,7,7,18,14,21,15,25,18,19,13,18,15,13,16,16,17,14,9,4,"Sunday","December",12.88
2018-12-17,"大同","PM2.5",1,1,4,6,8,12,13,19,20,22,19,18,17,23,25,29,17,22,18,26,22,27,24,22,"Monday","December",17.29
2018-12-18,"大同","PM2.5",17,16,23,22,24,18,17,16,23,24,24,17,14,12,13,18,14,12,12,16,17,12,11,9,"Tuesday","December",16.71
2018-12-19,"大同","PM2.5",6,9,11,8,7,12,12,18,14,21,12,17,12,21,15,14,15,20,26,23,23,17,24,21,"Wednesday","December",15.75
2018-12-20,"大同","PM2.5",19,9,6,5,8,8,12,12,16,23,23,20,16,15,21,26,28,26,25,28,33,31,35,33,"Thursday","December",19.92
2018-12-21,"大同","PM2.5",31,24,21,16,13,13,14,16,23,31,31,24,17,17,16,17,21,19,17,12,13,12,14,14,"Friday","December",18.58
2018-12-22,"大同","PM2.5",16,14,11,12,14,19,20,17,17,19,30,35,35,38,41,50,50,48,41,37,30,29,25,26,"Saturday","December",28.08
2018-12-23,"大同","PM2.5",21,23,17,17,8,17,17,18,17,13,16,9,7,3,6,9,11,6,3,3,5,5,5,5,"Sunday","December",10.88
2018-12-24,"大同","PM2.5",8,6,6,4,5,1,1,3,3,4,8,8,6,1,649,1,3,2,5,7,14,12,9,3,"Monday","December",32.04
2018-12-25,"大同","PM2.5",6,4,6,4,4,5,6,11,11,8,6,4,6,6,6,5,3,2,9,12,19,17,25,24,"Tuesday","December",8.71
2018-12-26,"大同","PM2.5",21,12,3,4,2,5,6,12,15,12,9,9,17,12,17,9,9,5,7,12,10,9,2,2,"Wednesday","December",9.21
2018-12-27,"大同","PM2.5",6,6,6,8,9,7,5,6,5,7,12,16,10,6,4,5,5,1,4,13,13,9,4,4,"Thursday","December",7.12
